holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,weather_description,date_time,traffic_volume,hour,day_of_week,hour_sin,hour_cos,dow_sin,dow_cos,is_weekend,is_holiday,is_severe_weather,is_low_visibility,temp_scaled,clouds_scaled,congestion_category,high_risk
None,255.1,0.0,0.0,40,Clouds,scattered clouds,2013-12-07 15:00:00,4839,15,5,-0.7071067811865471,-0.7071067811865479,-0.9749279121818236,-0.2225209339563146,1,0,0,0,-2.0582169446276404,0.4,High,0
None,253.46,0.0,0.0,40,Clouds,scattered clouds,2013-12-07 17:00:00,4806,17,5,-0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,1,0,0,0,-2.187247273419638,0.4,High,0
None,252.46,0.0,0.0,1,Clear,sky is clear,2013-12-07 18:00:00,4893,18,5,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,1,0,0,0,-2.265924303170857,0.01,High,0
None,252.14,0.0,0.0,1,Clear,sky is clear,2013-12-07 19:00:00,3101,19,5,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.2225209339563146,1,0,0,0,-2.2911009526912487,0.01,Medium,0
None,250.11,0.0,0.0,1,Clear,sky is clear,2013-12-07 20:00:00,2342,20,5,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,1,0,0,0,-2.450815323086221,0.01,Medium,0
None,250.36,0.0,0.0,1,Clear,sky is clear,2013-12-07 21:00:00,2450,21,5,-0.7071067811865477,0.7071067811865474,-0.9749279121818236,-0.2225209339563146,1,0,0,0,-2.431146065648416,0.01,Medium,0
None,250.12,0.0,0.0,1,Clear,sky is clear,2013-12-07 22:00:00,3318,22,5,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,1,0,0,0,-2.4500285527887096,0.01,Medium,0
None,251.48,0.0,0.0,1,Clear,sky is clear,2013-12-07 23:00:00,1716,23,5,-0.25881904510252157,0.9659258262890681,-0.9749279121818236,-0.2225209339563146,1,0,0,0,-2.343027792327053,0.01,Medium,0
None,250.61,0.0,0.0,1,Clear,sky is clear,2013-12-08 00:00:00,1122,0,6,0.0,1.0,-0.7818314824680299,0.6234898018587334,1,0,0,0,-2.4114768082106113,0.01,Low,0
None,251.35,0.0,0.0,1,Clear,sky is clear,2013-12-08 01:00:00,688,1,6,0.25881904510252074,0.9659258262890683,-0.7818314824680299,0.6234898018587334,1,0,0,0,-2.353255806194711,0.01,Low,0
None,252.97,0.0,0.0,40,Clouds,scattered clouds,2013-12-08 02:00:00,541,2,6,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,1,0,0,0,-2.225799017997736,0.4,Low,0
None,255.18,0.0,0.0,64,Snow,light snow,2013-12-08 04:00:00,271,4,6,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,1,0,1,0,-2.0519227822475417,0.64,Low,0
None,255.57,0.0,0.0,64,Snow,light snow,2013-12-08 05:00:00,425,5,6,0.9659258262890683,0.25881904510252074,-0.7818314824680299,0.6234898018587334,1,0,1,0,-2.0212387406445678,0.64,Low,0
None,255.94,0.0,0.0,64,Snow,light snow,2013-12-08 06:00:00,797,6,6,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,1,0,1,0,-1.9921282396366162,0.64,Low,0
None,255.94,0.0,0.0,64,Mist,mist,2013-12-08 06:00:00,797,6,6,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,1,0,0,1,-1.9921282396366162,0.64,Low,0
None,256.21,0.0,0.0,64,Snow,light snow,2013-12-08 07:00:00,981,7,6,0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,1,0,1,0,-1.9708854416037886,0.64,Low,0
None,256.21,0.0,0.0,64,Mist,mist,2013-12-08 07:00:00,981,7,6,0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,1,0,0,1,-1.9708854416037886,0.64,Low,0
None,256.92,0.25,0.0,64,Rain,light rain,2013-12-08 08:00:00,1539,8,6,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,1,0,0,0,-1.9150247504804203,0.64,Medium,0
None,256.92,0.25,0.0,64,Snow,light snow,2013-12-08 08:00:00,1539,8,6,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,1,0,1,0,-1.9150247504804203,0.64,Medium,0
None,256.92,0.25,0.0,64,Mist,mist,2013-12-08 08:00:00,1539,8,6,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,1,0,0,1,-1.9150247504804203,0.64,Medium,0
None,257.35,0.25,0.0,90,Rain,light rain,2013-12-08 09:00:00,2087,9,6,0.7071067811865476,-0.7071067811865475,-0.7818314824680299,0.6234898018587334,1,0,0,0,-1.8811936276873957,0.9,Medium,0
None,257.35,0.25,0.0,90,Snow,light snow,2013-12-08 09:00:00,2087,9,6,0.7071067811865476,-0.7071067811865475,-0.7818314824680299,0.6234898018587334,1,0,1,0,-1.8811936276873957,0.9,Medium,0
None,257.35,0.25,0.0,90,Mist,mist,2013-12-08 09:00:00,2087,9,6,0.7071067811865476,-0.7071067811865475,-0.7818314824680299,0.6234898018587334,1,0,0,1,-1.8811936276873957,0.9,Medium,0
None,258.05,0.25,0.0,64,Rain,light rain,2013-12-08 10:00:00,2663,10,6,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,1,0,0,0,-1.8261197068615433,0.64,Medium,0
None,258.05,0.25,0.0,64,Snow,light snow,2013-12-08 10:00:00,2663,10,6,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,1,0,1,0,-1.8261197068615433,0.64,Medium,0
None,258.05,0.25,0.0,64,Mist,mist,2013-12-08 10:00:00,2663,10,6,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,1,0,0,1,-1.8261197068615433,0.64,Medium,0
None,259.37,0.0,0.0,64,Snow,light snow,2013-12-08 11:00:00,2820,11,6,0.258819045102521,-0.9659258262890682,-0.7818314824680299,0.6234898018587334,1,0,1,0,-1.722266027589935,0.64,Medium,0
None,260.17,1.02,0.0,90,Rain,moderate rain,2013-12-08 12:00:00,3313,12,6,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,1,0,0,0,-1.659324403788959,0.9,Medium,0
None,260.17,1.02,0.0,90,Snow,light snow,2013-12-08 12:00:00,3313,12,6,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,1,0,1,0,-1.659324403788959,0.9,Medium,0
None,260.88,0.0,0.0,64,Snow,light snow,2013-12-08 13:00:00,3453,13,6,-0.2588190451025208,-0.9659258262890683,-0.7818314824680299,0.6234898018587334,1,0,1,0,-1.6034637126655953,0.64,High,1
None,261.27,0.0,0.0,64,Snow,light snow,2013-12-08 14:00:00,3303,14,6,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,1,0,1,0,-1.572779671062621,0.64,Medium,0
None,261.72,0.0,0.0,90,Snow,light snow,2013-12-08 15:00:00,3344,15,6,-0.7071067811865471,-0.7071067811865479,-0.7818314824680299,0.6234898018587334,1,0,1,0,-1.537375007674569,0.9,Medium,0
None,261.59,0.0,0.0,64,Snow,light snow,2013-12-08 16:00:00,3363,16,6,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,1,0,1,0,-1.5476030215422314,0.64,Medium,0
None,260.34,0.25,0.0,64,Rain,light rain,2013-12-08 17:00:00,3257,17,6,-0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,1,0,0,0,-1.6459493087312551,0.64,Medium,0
None,260.34,0.25,0.0,64,Snow,light snow,2013-12-08 17:00:00,3257,17,6,-0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,1,0,1,0,-1.6459493087312551,0.64,Medium,0
None,260.85,0.0,0.0,64,Snow,light snow,2013-12-08 19:00:00,3033,19,6,-0.9659258262890684,0.2588190451025203,-0.7818314824680299,0.6234898018587334,1,0,1,0,-1.6058240235581296,0.64,Medium,0
None,260.5,0.25,0.0,64,Rain,light rain,2013-12-08 20:00:00,2926,20,6,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,1,0,0,0,-1.6333609839710581,0.64,Medium,0
None,260.5,0.25,0.0,64,Snow,light snow,2013-12-08 20:00:00,2926,20,6,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,1,0,1,0,-1.6333609839710581,0.64,Medium,0
None,260.5,0.25,0.0,64,Mist,mist,2013-12-08 20:00:00,2926,20,6,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,1,0,0,1,-1.6333609839710581,0.64,Medium,0
None,260.69,0.0,0.0,90,Snow,light snow,2013-12-08 21:00:00,1744,21,6,-0.7071067811865477,0.7071067811865474,-0.7818314824680299,0.6234898018587334,1,0,1,0,-1.6184123483183266,0.9,Medium,0
None,260.69,0.0,0.0,90,Mist,mist,2013-12-08 21:00:00,1744,21,6,-0.7071067811865477,0.7071067811865474,-0.7818314824680299,0.6234898018587334,1,0,0,1,-1.6184123483183266,0.9,Medium,0
None,260.79,0.25,0.0,64,Rain,light rain,2013-12-08 22:00:00,1390,22,6,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,1,0,0,0,-1.610544645343203,0.64,Medium,0
None,260.79,0.25,0.0,64,Snow,light snow,2013-12-08 22:00:00,1390,22,6,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,1,0,1,0,-1.610544645343203,0.64,Medium,0
None,260.79,0.25,0.0,64,Mist,mist,2013-12-08 22:00:00,1390,22,6,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,1,0,0,1,-1.610544645343203,0.64,Medium,0
None,260.69,0.0,0.0,64,Snow,light snow,2013-12-08 23:00:00,840,23,6,-0.25881904510252157,0.9659258262890681,-0.7818314824680299,0.6234898018587334,1,0,1,0,-1.6184123483183266,0.64,Low,0
None,260.69,0.0,0.0,64,Mist,mist,2013-12-08 23:00:00,840,23,6,-0.25881904510252157,0.9659258262890681,-0.7818314824680299,0.6234898018587334,1,0,0,1,-1.6184123483183266,0.64,Low,0
None,260.81,0.0,0.0,90,Snow,light snow,2013-12-09 00:00:00,471,0,0,0.0,1.0,0.0,1.0,0,0,1,0,-1.60897110474818,0.9,Low,0
None,260.81,0.0,0.0,90,Mist,mist,2013-12-09 00:00:00,471,0,0,0.0,1.0,0.0,1.0,0,0,0,1,-1.60897110474818,0.9,Low,0
None,260.53,0.0,0.0,90,Snow,light snow,2013-12-09 01:00:00,291,1,0,0.25881904510252074,0.9659258262890683,0.0,1.0,0,0,1,0,-1.6310006730785236,0.9,Low,0
None,260.53,0.0,0.0,90,Mist,mist,2013-12-09 01:00:00,291,1,0,0.25881904510252074,0.9659258262890683,0.0,1.0,0,0,0,1,-1.6310006730785236,0.9,Low,0
None,259.15,0.0,0.0,64,Snow,light snow,2013-12-09 02:00:00,231,2,0,0.49999999999999994,0.8660254037844387,0.0,1.0,0,0,1,0,-1.7395749741352053,0.64,Low,0
None,259.15,0.0,0.0,64,Mist,mist,2013-12-09 02:00:00,231,2,0,0.49999999999999994,0.8660254037844387,0.0,1.0,0,0,0,1,-1.7395749741352053,0.64,Low,0
None,259.09,0.0,0.0,64,Snow,light snow,2013-12-09 03:00:00,307,3,0,0.7071067811865476,0.7071067811865476,0.0,1.0,0,0,1,0,-1.7442955959202786,0.64,Low,0
None,259.09,0.0,0.0,64,Mist,mist,2013-12-09 03:00:00,307,3,0,0.7071067811865476,0.7071067811865476,0.0,1.0,0,0,0,1,-1.7442955959202786,0.64,Low,0
None,258.05,0.0,0.0,64,Mist,mist,2013-12-09 04:00:00,807,4,0,0.8660254037844386,0.5000000000000001,0.0,1.0,0,0,0,1,-1.8261197068615433,0.64,Low,0
None,258.05,0.0,0.0,64,Snow,light snow,2013-12-09 04:00:00,807,4,0,0.8660254037844386,0.5000000000000001,0.0,1.0,0,0,1,0,-1.8261197068615433,0.64,Low,0
None,256.47,0.0,0.0,64,Clouds,broken clouds,2013-12-09 05:00:00,2596,5,0,0.9659258262890683,0.25881904510252074,0.0,1.0,0,0,0,0,-1.950429413868468,0.64,Medium,0
None,256.15,0.0,0.0,90,Haze,haze,2013-12-09 06:00:00,4817,6,0,1.0,6.123233995736766e-17,0.0,1.0,0,0,0,1,-1.975606063388862,0.9,High,1
None,254.19,0.0,0.0,40,Haze,haze,2013-12-09 07:00:00,5158,7,0,0.9659258262890683,-0.25881904510252063,0.0,1.0,0,0,0,1,-2.129813041701249,0.4,Severe,1
None,252.62,0.0,0.0,40,Snow,light snow,2013-12-09 08:00:00,4719,8,0,0.8660254037844387,-0.4999999999999998,0.0,1.0,0,0,1,0,-2.253335978410662,0.4,High,1
None,254.14,0.0,0.0,40,Snow,light snow,2013-12-09 10:00:00,4177,10,0,0.49999999999999994,-0.8660254037844387,0.0,1.0,0,0,1,0,-2.1337468931888113,0.4,High,1
None,254.8,0.0,0.0,40,Snow,light snow,2013-12-09 11:00:00,4143,11,0,0.258819045102521,-0.9659258262890682,0.0,1.0,0,0,1,0,-2.0818200535530047,0.4,High,1
None,255.04,0.0,0.0,64,Clouds,broken clouds,2013-12-09 13:00:00,4597,13,0,-0.2588190451025208,-0.9659258262890683,0.0,1.0,0,0,0,0,-2.062937566412714,0.64,High,0
None,255.44,0.0,0.0,64,Clouds,broken clouds,2013-12-09 14:00:00,4849,14,0,-0.4999999999999997,-0.8660254037844388,0.0,1.0,0,0,0,0,-2.0314667545122256,0.64,High,0
None,255.2,0.0,0.0,64,Clouds,broken clouds,2013-12-09 15:00:00,5356,15,0,-0.7071067811865471,-0.7071067811865479,0.0,1.0,0,0,0,0,-2.050349241652519,0.64,Severe,0
None,254.15,0.0,0.0,64,Clouds,broken clouds,2013-12-09 16:00:00,5808,16,0,-0.8660254037844385,-0.5000000000000004,0.0,1.0,0,0,0,0,-2.1329601228912973,0.64,Severe,0
None,252.8,0.0,0.0,64,Clouds,broken clouds,2013-12-09 17:00:00,5670,17,0,-0.9659258262890683,-0.25881904510252063,0.0,1.0,0,0,0,0,-2.2391741130554426,0.64,Severe,0
None,252.13,0.0,0.0,64,Clouds,broken clouds,2013-12-09 18:00:00,3933,18,0,-1.0,-1.8369701987210297e-16,0.0,1.0,0,0,0,0,-2.2918877229887604,0.64,High,0
None,252.8,0.0,0.0,64,Clouds,broken clouds,2013-12-09 19:00:00,2863,19,0,-0.9659258262890684,0.2588190451025203,0.0,1.0,0,0,0,0,-2.2391741130554426,0.64,Medium,0
None,253.36,0.0,0.0,5,Clear,sky is clear,2013-12-09 20:00:00,2318,20,0,-0.8660254037844386,0.5000000000000001,0.0,1.0,0,0,0,0,-2.1951149763947595,0.05,Medium,0
None,253.64,0.0,0.0,75,Clouds,broken clouds,2013-12-09 21:00:00,1960,21,0,-0.7071067811865477,0.7071067811865474,0.0,1.0,0,0,0,0,-2.1730854080644204,0.75,Medium,0
None,255.94,0.0,0.0,64,Snow,light snow,2013-12-09 23:00:00,1008,23,0,-0.25881904510252157,0.9659258262890681,0.0,1.0,0,0,1,0,-1.9921282396366162,0.64,Low,0
None,256.98,0.0,0.0,64,Snow,light snow,2013-12-10 01:00:00,276,1,1,0.25881904510252074,0.9659258262890683,0.7818314824680298,0.6234898018587336,0,0,1,0,-1.910304128695347,0.64,Low,0
None,257.86,0.0,0.0,64,Snow,light snow,2013-12-10 02:00:00,257,2,1,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,0,0,1,0,-1.8410683425142749,0.64,Low,0
None,257.86,0.0,0.0,64,Mist,mist,2013-12-10 02:00:00,257,2,1,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,0,0,0,1,-1.8410683425142749,0.64,Low,0
None,259.4,0.0,0.0,90,Snow,snow,2013-12-10 03:00:00,362,3,1,0.7071067811865476,0.7071067811865476,0.7818314824680298,0.6234898018587336,0,0,1,0,-1.7199057166974006,0.9,Low,0
None,259.4,0.0,0.0,90,Mist,mist,2013-12-10 03:00:00,362,3,1,0.7071067811865476,0.7071067811865476,0.7818314824680298,0.6234898018587336,0,0,0,1,-1.7199057166974006,0.9,Low,0
None,260.24,0.0,0.0,64,Snow,snow,2013-12-10 04:00:00,791,4,1,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0,0,1,0,-1.6538170117063742,0.64,Low,0
None,260.24,0.0,0.0,64,Mist,mist,2013-12-10 04:00:00,791,4,1,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0,0,0,1,-1.6538170117063742,0.64,Low,0
None,260.59,0.0,0.0,64,Snow,snow,2013-12-10 05:00:00,2627,5,1,0.9659258262890683,0.25881904510252074,0.7818314824680298,0.6234898018587336,0,0,1,0,-1.6262800512934503,0.64,Medium,0
None,260.59,0.0,0.0,64,Mist,mist,2013-12-10 05:00:00,2627,5,1,0.9659258262890683,0.25881904510252074,0.7818314824680298,0.6234898018587336,0,0,0,1,-1.6262800512934503,0.64,Medium,0
None,259.3,0.0,0.0,64,Snow,light snow,2013-12-10 06:00:00,4822,6,1,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,0,0,1,0,-1.7277734196725199,0.64,High,1
None,259.3,0.0,0.0,64,Mist,mist,2013-12-10 06:00:00,4822,6,1,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,0,0,0,1,-1.7277734196725199,0.64,High,1
None,259.3,0.0,0.0,64,Haze,haze,2013-12-10 06:00:00,4822,6,1,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,0,0,0,1,-1.7277734196725199,0.64,High,1
None,257.34,0.0,0.0,64,Clouds,broken clouds,2013-12-10 07:00:00,4738,7,1,0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,0,0,0,0,-1.8819803979849117,0.64,High,0
None,256.06,0.0,0.0,64,Clouds,broken clouds,2013-12-10 08:00:00,4642,8,1,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,0,0,0,0,-1.9826869960664697,0.64,High,0
None,255.37,0.0,0.0,64,Clouds,broken clouds,2013-12-10 09:00:00,5216,9,1,0.7071067811865476,-0.7071067811865475,0.7818314824680298,0.6234898018587336,0,0,0,0,-2.0369741465948104,0.64,Severe,0
None,255.99,0.0,0.0,64,Clouds,broken clouds,2013-12-10 10:00:00,4681,10,1,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,0,0,0,0,-1.9881943881490545,0.64,High,0
None,256.82,0.0,0.0,64,Clouds,broken clouds,2013-12-10 11:00:00,4494,11,1,0.258819045102521,-0.9659258262890682,0.7818314824680298,0.6234898018587336,0,0,0,0,-1.922892453455544,0.64,High,0
None,257.28,0.0,0.0,64,Snow,light snow,2013-12-10 12:00:00,4481,12,1,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,0,0,1,0,-1.886701019769985,0.64,High,1
None,258.15,0.0,0.0,64,Clouds,broken clouds,2013-12-10 13:00:00,4699,13,1,-0.2588190451025208,-0.9659258262890683,0.7818314824680298,0.6234898018587336,0,0,0,0,-1.8182520038864243,0.64,High,0
None,258.76,0.0,0.0,64,Clouds,broken clouds,2013-12-10 14:00:00,5084,14,1,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,0,0,0,0,-1.7702590157381797,0.64,Severe,0
None,258.93,0.0,0.0,64,Clouds,broken clouds,2013-12-10 15:00:00,5540,15,1,-0.7071067811865471,-0.7071067811865479,0.7818314824680298,0.6234898018587336,0,0,0,0,-1.7568839206804712,0.64,Severe,0
None,258.67,0.0,0.0,64,Clouds,broken clouds,2013-12-10 16:00:00,6014,16,1,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,0,0,0,0,-1.7773399484157872,0.64,Severe,0
None,258.69,0.0,0.0,64,Clouds,broken clouds,2013-12-10 17:00:00,5754,17,1,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,0,0,0,0,-1.7757664078207644,0.64,Severe,0
None,258.96,0.0,0.0,64,Clouds,broken clouds,2013-12-10 19:00:00,3326,19,1,-0.9659258262890684,0.2588190451025203,0.7818314824680298,0.6234898018587336,0,0,0,0,-1.7545236097879366,0.64,Medium,0
None,259.66,0.0,0.0,64,Snow,light snow,2013-12-10 20:00:00,2572,20,1,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0,0,1,0,-1.69944968896208,0.64,Medium,0
None,260.79,0.0,0.0,64,Clouds,broken clouds,2013-12-10 21:00:00,2131,21,1,-0.7071067811865477,0.7071067811865474,0.7818314824680298,0.6234898018587336,0,0,0,0,-1.610544645343203,0.64,Medium,0
None,260.47,0.0,0.0,64,Snow,light snow,2013-12-10 22:00:00,1835,22,1,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,0,0,1,0,-1.6357212948635924,0.64,Medium,0
None,259.56,0.0,0.0,64,Clouds,broken clouds,2013-12-10 23:00:00,2645,23,1,-0.25881904510252157,0.9659258262890681,0.7818314824680298,0.6234898018587336,0,0,0,0,-1.7073173919372036,0.64,Medium,0
None,257.91,0.0,0.0,64,Clouds,broken clouds,2013-12-11 00:00:00,709,0,2,0.0,1.0,0.9749279121818236,-0.22252093395631434,0,0,0,0,-1.837134491026713,0.64,Low,0
None,253.98,0.0,0.0,1,Clear,sky is clear,2013-12-11 01:00:00,370,1,2,0.25881904510252074,0.9659258262890683,0.9749279121818236,-0.22252093395631434,0,0,0,0,-2.1463352179490056,0.01,Low,0
None,252.88,0.0,0.0,1,Clear,sky is clear,2013-12-11 02:00:00,292,2,2,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,0,0,0,0,-2.232879950675346,0.01,Low,0
None,252.14,0.0,0.0,1,Clear,sky is clear,2013-12-11 03:00:00,353,3,2,0.7071067811865476,0.7071067811865476,0.9749279121818236,-0.22252093395631434,0,0,0,0,-2.2911009526912487,0.01,Low,0
None,251.14,0.0,0.0,1,Clear,sky is clear,2013-12-11 04:00:00,805,4,2,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0,0,0,0,-2.369777982442468,0.01,Low,0
None,250.63,0.0,0.0,1,Clear,sky is clear,2013-12-11 05:00:00,2706,5,2,0.9659258262890683,0.25881904510252074,0.9749279121818236,-0.22252093395631434,0,0,0,0,-2.4099032676155887,0.01,Medium,0
None,250.39,0.0,0.0,1,Clear,sky is clear,2013-12-11 06:00:00,5482,6,2,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,0,0,0,0,-2.4287857547558818,0.01,Severe,0
None,249.15,0.0,0.0,64,Clouds,broken clouds,2013-12-11 08:00:00,5339,8,2,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,0,0,0,0,-2.5263452716473918,0.64,Severe,0
None,250.83,0.0,0.0,64,Clouds,broken clouds,2013-12-11 09:00:00,4887,9,2,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.22252093395631434,0,0,0,0,-2.3941678616653435,0.64,High,0
None,253.09,0.0,0.0,64,Clouds,broken clouds,2013-12-11 10:00:00,4431,10,2,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,0,0,0,0,-2.2163577744275895,0.64,High,0
None,255.08,0.0,0.0,64,Clouds,broken clouds,2013-12-11 12:00:00,4726,12,2,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,0,0,0,0,-2.0597904852226634,0.64,High,0
None,255.59,0.0,0.0,64,Clouds,broken clouds,2013-12-11 13:00:00,4662,13,2,-0.2588190451025208,-0.9659258262890683,0.9749279121818236,-0.22252093395631434,0,0,0,0,-2.0196652000495425,0.64,High,0
None,255.57,0.0,0.0,5,Clear,sky is clear,2013-12-11 14:00:00,5231,14,2,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,0,0,0,0,-2.0212387406445678,0.05,Severe,0
None,255.7,0.0,0.0,64,Clouds,broken clouds,2013-12-11 15:00:00,5634,15,2,-0.7071067811865471,-0.7071067811865479,0.9749279121818236,-0.22252093395631434,0,0,0,0,-2.0110107267769095,0.64,Severe,0
None,253.55,0.0,0.0,64,Clouds,broken clouds,2013-12-11 16:00:00,6274,16,2,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,0,0,0,0,-2.180166340742028,0.64,Severe,0
None,252.48,0.0,0.0,64,Clouds,broken clouds,2013-12-11 17:00:00,5700,17,2,-0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,0,0,0,0,-2.264350762575834,0.64,Severe,0
None,252.15,0.0,0.0,64,Clouds,broken clouds,2013-12-11 18:00:00,4329,18,2,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,0,0,0,0,-2.290314182393735,0.64,High,0
None,252.37,0.0,0.0,75,Clouds,broken clouds,2013-12-11 19:00:00,3112,19,2,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.22252093395631434,0,0,0,0,-2.273005235848467,0.75,Medium,0
None,253.39,0.0,0.0,90,Clouds,overcast clouds,2013-12-11 20:00:00,2769,20,2,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0,0,0,0,-2.192754665502225,0.9,Medium,0
None,254.4,0.0,0.0,90,Clouds,overcast clouds,2013-12-11 21:00:00,2366,21,2,-0.7071067811865477,0.7071067811865474,0.9749279121818236,-0.22252093395631434,0,0,0,0,-2.1132908654534925,0.9,Medium,0
None,255.11,0.0,0.0,64,Haze,haze,2013-12-11 23:00:00,1025,23,2,-0.25881904510252157,0.9659258262890681,0.9749279121818236,-0.22252093395631434,0,0,0,1,-2.0574301743301264,0.64,Low,0
