promo,temp_c,rain_mm,humidity,staff_count,department,dept_note,date_time,checkouts
,23.56,0.07,51.2,8,Bakery,bread and pastry,2022-05-08 08:00:00,51
,21.25,0.0,50.9,11,General,mixed baskets,2022-05-08 09:00:00,71
,22.12,0.0,48.2,13,General,mixed baskets,2022-05-08 10:00:00,119
,25.36,0.0,57.4,12,Produce,fresh fruit and veg,2022-05-08 11:00:00,98
,26.4,0.0,64.5,8,Bakery,bread and pastry,2022-05-08 12:00:00,125
,24.32,5.18,75.4,8,Dairy,milk and yogurt aisle,2022-05-08 13:00:00,105
,15.62,0.0,57.3,6,Produce,fresh fruit and veg,2022-05-08 14:00:00,42
,20.8,0.0,68.1,7,Produce,fresh fruit and veg,2022-05-08 15:00:00,50
,25.46,0.0,43.5,8,General,mixed baskets,2022-05-08 16:00:00,51
,28.62,0.08,54.2,10,Produce,fresh fruit and veg,2022-05-08 17:00:00,102
,27.44,0.0,56.1,8,Dairy,milk and yogurt aisle,2022-05-08 18:00:00,86
,23.95,0.0,52.9,5,Frozen,frozen foods,2022-05-08 19:00:00,112
,23.59,0.02,54.5,7,Frozen,frozen foods,2022-05-08 20:00:00,97
,23.39,0.0,53.7,11,Frozen,frozen foods,2022-05-08 21:00:00,51
,28.74,0.0,50.3,6,General,mixed baskets,2022-05-08 22:00:00,49
,25.04,4.04,58.1,3,General,mixed baskets,2022-05-08 23:00:00,62
,22.11,0.0,46.8,4,Dairy,milk and yogurt aisle,2022-05-09 00:00:00,15
,26.73,0.0,52.8,8,General,mixed baskets,2022-05-09 01:00:00,13
,26.43,0.0,58.6,11,Produce,fresh fruit and veg,2022-05-09 02:00:00,29
,19.4,0.0,59.4,11,Frozen,frozen foods,2022-05-09 03:00:00,47
,22.83,0.0,61.2,10,General,mixed baskets,2022-05-09 04:00:00,42
,26.87,0.81,38.4,3,Dairy,milk and yogurt aisle,2022-05-09 05:00:00,40
,26.63,0.0,47.9,9,Dairy,milk and yogurt aisle,2022-05-09 06:00:00,37
,21.32,0.0,45.9,8,Dairy,milk and yogurt aisle,2022-05-09 07:00:00,13
,24.39,0.0,55.1,7,Produce,fresh fruit and veg,2022-05-09 08:00:00,36
,26.56,0.0,55.2,7,General,mixed baskets,2022-05-09 09:00:00,18
,25.24,0.0,51.9,7,Produce,fresh fruit and veg,2022-05-09 10:00:00,105
,21.8,1.65,68.0,5,General,mixed baskets,2022-05-09 11:00:00,94
,23.94,0.0,51.3,10,Frozen,frozen foods,2022-05-09 12:00:00,93
,26.03,0.0,56.1,5,Produce,fresh fruit and veg,2022-05-09 13:00:00,99
,25.61,0.0,59.4,7,Dairy,milk and yogurt aisle,2022-05-09 14:00:00,43
,22.03,0.0,58.8,6,Bakery,bread and pastry,2022-05-09 15:00:00,42
,30.18,0.0,52.5,10,Produce,fresh fruit and veg,2022-05-09 16:00:00,44
,24.95,3.49,76.5,9,Produce,fresh fruit and veg,2022-05-09 17:00:00,67
,20.71,0.0,60.8,13,Dairy,milk and yogurt aisle,2022-05-09 18:00:00,58
,23.6,0.0,62.8,5,Produce,fresh fruit and veg,2022-05-09 19:00:00,79
,17.66,0.0,57.0,8,General,mixed baskets,2022-05-09 20:00:00,92
,22.73,0.0,56.7,5,Produce,fresh fruit and veg,2022-05-09 21:00:00,52
,24.31,0.0,48.9,5,Produce,fresh fruit and veg,2022-05-09 22:00:00,37
,30.35,2.03,45.8,7,General,mixed baskets,2022-05-09 23:00:00,47
,24.82,0.0,46.0,5,General,mixed baskets,2022-05-10 00:00:00,34
,25.25,0.0,42.6,6,Bakery,bread and pastry,2022-05-10 01:00:00,44
,26.22,0.0,54.7,6,General,mixed baskets,2022-05-10 02:00:00,32
,24.87,0.0,43.5,11,General,mixed baskets,2022-05-10 03:00:00,41
,22.88,0.0,50.9,7,Produce,fresh fruit and veg,2022-05-10 04:00:00,64
,27.69,0.0,47.6,7,Dairy,milk and yogurt aisle,2022-05-10 05:00:00,49
,25.63,9.34,83.1,7,Produce,fresh fruit and veg,2022-05-10 06:00:00,57
,28.16,0.0,53.5,7,General,mixed baskets,2022-05-10 07:00:00,30
,26.89,0.0,66.0,6,Dairy,milk and yogurt aisle,2022-05-10 08:00:00,31
,22.06,0.0,62.2,5,General,mixed baskets,2022-05-10 09:00:00,39
,23.24,0.0,67.4,5,General,mixed baskets,2022-05-10 10:00:00,101
,23.37,0.0,55.8,8,General,mixed baskets,2022-05-10 11:00:00,92
,23.42,1.66,45.8,8,General,mixed baskets,2022-05-10 12:00:00,107
,25.47,0.0,62.9,12,Bakery,bread and pastry,2022-05-10 13:00:00,88
,23.94,0.0,70.6,11,Dairy,milk and yogurt aisle,2022-05-10 14:00:00,56
,22.43,0.58,53.6,8,Bakery,bread and pastry,2022-05-10 15:00:00,51
,27.98,0.0,66.4,12,Bakery,bread and pastry,2022-05-10 16:00:00,26
,27.72,0.0,53.8,8,Produce,fresh fruit and veg,2022-05-10 17:00:00,81
,24.48,0.0,56.0,13,Produce,fresh fruit and veg,2022-05-10 18:00:00,72
,21.79,0.0,54.2,5,General,mixed baskets,2022-05-10 19:00:00,87
,22.87,0.0,50.3,7,General,mixed baskets,2022-05-10 20:00:00,68
,22.54,0.0,51.4,6,General,mixed baskets,2022-05-10 21:00:00,43
,22.2,0.0,41.2,9,Dairy,milk and yogurt aisle,2022-05-10 22:00:00,46
,22.0,0.05,56.5,5,Produce,fresh fruit and veg,2022-05-10 23:00:00,6
,24.89,0.0,56.2,5,General,mixed baskets,2022-05-11 00:00:00,17
,25.04,0.0,60.8,4,Dairy,milk and yogurt aisle,2022-05-11 01:00:00,41
,25.36,0.0,54.7,3,Produce,fresh fruit and veg,2022-05-11 02:00:00,38
,22.02,0.0,58.4,4,Produce,fresh fruit and veg,2022-05-11 03:00:00,52
,25.04,0.28,73.8,9,Frozen,frozen foods,2022-05-11 04:00:00,42
,29.19,0.0,63.1,5,Produce,fresh fruit and veg,2022-05-11 05:00:00,24
,24.89,0.0,54.0,9,Bakery,bread and pastry,2022-05-11 06:00:00,43
,23.35,0.0,57.1,6,Bakery,bread and pastry,2022-05-11 07:00:00,30
,31.0,0.0,55.3,3,Dairy,milk and yogurt aisle,2022-05-11 08:00:00,37
,25.08,0.0,65.4,6,Produce,fresh fruit and veg,2022-05-11 09:00:00,33
,22.78,0.0,51.1,11,General,mixed baskets,2022-05-11 10:00:00,99
,26.48,1.37,67.7,5,Frozen,frozen foods,2022-05-11 11:00:00,77
,22.57,0.0,58.4,9,General,mixed baskets,2022-05-11 12:00:00,81
,23.43,0.0,34.0,13,Bakery,bread and pastry,2022-05-11 13:00:00,68
,26.79,0.0,58.8,8,General,mixed baskets,2022-05-11 14:00:00,65
,22.83,0.39,51.7,13,Bakery,bread and pastry,2022-05-11 15:00:00,28
,20.69,0.0,47.8,9,Dairy,milk and yogurt aisle,2022-05-11 16:00:00,29
,26.05,0.0,55.0,13,Produce,fresh fruit and veg,2022-05-11 17:00:00,61
,26.37,0.0,57.5,12,Dairy,milk and yogurt aisle,2022-05-11 18:00:00,67
,20.95,0.0,74.6,6,General,mixed baskets,2022-05-11 19:00:00,69
,23.47,0.0,55.6,10,Produce,fresh fruit and veg,2022-05-11 20:00:00,82
,26.99,0.0,48.1,8,Produce,fresh fruit and veg,2022-05-11 21:00:00,42
,24.94,0.0,54.1,10,General,mixed baskets,2022-05-11 22:00:00,43
,26.38,0.0,58.8,10,Dairy,milk and yogurt aisle,2022-05-11 23:00:00,32
,23.96,0.0,47.6,9,Produce,fresh fruit and veg,2022-05-12 00:00:00,39
,22.7,0.0,53.2,8,Bakery,bread and pastry,2022-05-12 01:00:00,54
,22.88,0.0,42.2,3,General,mixed baskets,2022-05-12 02:00:00,39
,23.5,0.95,48.1,8,Frozen,frozen foods,2022-05-12 03:00:00,43
,24.7,0.0,51.6,10,General,mixed baskets,2022-05-12 04:00:00,15
,17.67,0.61,62.8,7,Bakery,bread and pastry,2022-05-12 05:00:00,46
,19.58,0.0,47.8,6,Produce,fresh fruit and veg,2022-05-12 06:00:00,43
,24.29,0.0,48.3,4,Bakery,bread and pastry,2022-05-12 07:00:00,55
,25.91,0.0,54.3,11,Frozen,frozen foods,2022-05-12 08:00:00,6
,22.66,0.0,47.0,9,Produce,fresh fruit and veg,2022-05-12 09:00:00,40
,24.3,0.0,50.6,12,General,mixed baskets,2022-05-12 10:00:00,93
,21.65,0.0,47.7,8,General,mixed baskets,2022-05-12 11:00:00,95
,20.91,0.0,68.8,10,Dairy,milk and yogurt aisle,2022-05-12 12:00:00,87
,24.67,0.0,51.3,6,Frozen,frozen foods,2022-05-12 13:00:00,97
,24.12,10.78,98.4,8,Produce,fresh fruit and veg,2022-05-12 14:00:00,48
,23.04,0.6,57.9,7,General,mixed baskets,2022-05-12 15:00:00,40
,21.1,0.0,69.1,9,Dairy,milk and yogurt aisle,2022-05-12 16:00:00,36
,24.46,0.0,47.2,13,Frozen,frozen foods,2022-05-12 17:00:00,72
,24.13,0.0,56.4,11,Frozen,frozen foods,2022-05-12 18:00:00,70
,23.66,0.0,35.9,6,General,mixed baskets,2022-05-12 19:00:00,75
,23.98,0.0,65.4,9,Produce,fresh fruit and veg,2022-05-12 20:00:00,66
,23.38,0.0,60.0,3,General,mixed baskets,2022-05-12 21:00:00,15
,25.55,0.0,52.2,6,Frozen,frozen foods,2022-05-12 22:00:00,56
,25.24,11.64,99.0,11,Dairy,milk and yogurt aisle,2022-05-12 23:00:00,18
,28.52,0.0,77.9,7,Bakery,bread and pastry,2022-05-13 00:00:00,38
,27.6,0.0,67.2,3,Dairy,milk and yogurt aisle,2022-05-13 01:00:00,24
,24.06,0.0,67.8,6,Dairy,milk and yogurt aisle,2022-05-13 02:00:00,36
,21.17,0.0,55.5,5,Frozen,frozen foods,2022-05-13 03:00:00,28
,25.69,0.0,48.6,3,Produce,fresh fruit and veg,2022-05-13 04:00:00,39
,22.68,0.0,43.1,3,Dairy,milk and yogurt aisle,2022-05-13 05:00:00,29
,27.85,0.0,63.5,9,Bakery,bread and pastry,2022-05-13 06:00:00,24
,20.52,0.0,40.1,4,General,mixed baskets,2022-05-13 07:00:00,43
,23.09,0.0,53.5,3,General,mixed baskets,2022-05-13 08:00:00,55
,27.88,0.0,68.8,8,Dairy,milk and yogurt aisle,2022-05-13 09:00:00,43
,24.14,1.17,61.5,8,Bakery,bread and pastry,2022-05-13 10:00:00,95
,25.89,0.0,45.0,8,Produce,fresh fruit and veg,2022-05-13 11:00:00,81
,25.73,0.0,48.2,7,General,mixed baskets,2022-05-13 12:00:00,93
,22.94,0.0,65.3,5,General,mixed baskets,2022-05-13 13:00:00,99
,26.17,0.0,46.7,10,Dairy,milk and yogurt aisle,2022-05-13 14:00:00,31
,22.01,0.0,51.4,7,Produce,fresh fruit and veg,2022-05-13 15:00:00,50
,23.33,0.0,43.9,11,Bakery,bread and pastry,2022-05-13 16:00:00,39
,29.27,0.0,54.6,11,Dairy,milk and yogurt aisle,2022-05-13 17:00:00,78
,23.67,0.0,50.1,12,Bakery,bread and pastry,2022-05-13 18:00:00,68
,25.01,0.0,63.3,11,General,mixed baskets,2022-05-13 19:00:00,68
,21.51,0.0,47.2,5,Dairy,milk and yogurt aisle,2022-05-13 20:00:00,77
,27.37,0.0,51.6,9,Dairy,milk and yogurt aisle,2022-05-13 21:00:00,44
,21.88,0.0,36.1,4,General,mixed baskets,2022-05-13 22:00:00,43
,22.3,0.0,65.5,6,Dairy,milk and yogurt aisle,2022-05-13 23:00:00,27
,22.55,0.0,64.7,10,Produce,fresh fruit and veg,2022-05-14 00:00:00,50
,21.71,0.0,52.8,4,General,mixed baskets,2022-05-14 01:00:00,59
,20.55,0.0,56.3,10,Produce,fresh fruit and veg,2022-05-14 02:00:00,37
,23.29,0.0,58.7,9,General,mixed baskets,2022-05-14 03:00:00,71
,22.82,0.0,63.6,5,Dairy,milk and yogurt aisle,2022-05-14 04:00:00,63
,23.75,0.28,42.7,11,Produce,fresh fruit and veg,2022-05-14 05:00:00,59
,21.6,0.0,47.8,3,General,mixed baskets,2022-05-14 06:00:00,50
,21.8,0.0,73.2,5,General,mixed baskets,2022-05-14 07:00:00,69
,23.21,0.0,64.4,11,Dairy,milk and yogurt aisle,2022-05-14 08:00:00,56
,23.98,0.0,59.8,4,Dairy,milk and yogurt aisle,2022-05-14 09:00:00,82
,21.73,0.79,57.7,5,General,mixed baskets,2022-05-14 10:00:00,119
,23.89,4.1,74.1,13,Produce,fresh fruit and veg,2022-05-14 11:00:00,96
,23.4,0.0,62.2,7,General,mixed baskets,2022-05-14 12:00:00,123
,26.53,0.0,62.1,12,General,mixed baskets,2022-05-14 13:00:00,108
,25.51,0.0,46.6,9,Dairy,milk and yogurt aisle,2022-05-14 14:00:00,53
,25.19,0.0,55.3,9,General,mixed baskets,2022-05-14 15:00:00,56
,26.42,0.0,58.3,11,Frozen,frozen foods,2022-05-14 16:00:00,57
,22.43,0.0,57.6,10,Bakery,bread and pastry,2022-05-14 17:00:00,97
,27.25,0.0,46.8,10,Produce,fresh fruit and veg,2022-05-14 18:00:00,103
,24.41,0.0,53.3,10,General,mixed baskets,2022-05-14 19:00:00,99
,22.77,0.0,47.3,7,Produce,fresh fruit and veg,2022-05-14 20:00:00,85
,24.95,2.36,58.8,11,General,mixed baskets,2022-05-14 21:00:00,43
,21.36,0.0,56.9,9,General,mixed baskets,2022-05-14 22:00:00,49
,28.27,0.0,59.7,5,Produce,fresh fruit and veg,2022-05-14 23:00:00,63
,24.49,0.0,59.9,10,Produce,fresh fruit and veg,2022-05-15 00:00:00,69
,20.25,0.0,63.3,6,General,mixed baskets,2022-05-15 01:00:00,80
,21.14,0.0,56.4,5,General,mixed baskets,2022-05-15 02:00:00,43
,22.64,0.0,45.1,5,Produce,fresh fruit and veg,2022-05-15 03:00:00,60
,22.52,0.0,55.7,7,Produce,fresh fruit and veg,2022-05-15 04:00:00,56
,24.97,0.0,51.5,5,Produce,fresh fruit and veg,2022-05-15 05:00:00,54
,26.01,0.29,42.4,6,Dairy,milk and yogurt aisle,2022-05-15 06:00:00,60
,26.34,0.0,50.1,8,Produce,fresh fruit and veg,2022-05-15 07:00:00,56
,25.18,0.03,58.5,5,General,mixed baskets,2022-05-15 08:00:00,56
,21.6,0.0,63.4,8,Produce,fresh fruit and veg,2022-05-15 09:00:00,51
,26.58,0.0,54.2,12,Frozen,frozen foods,2022-05-15 10:00:00,119
,26.84,2.01,50.0,9,Produce,fresh fruit and veg,2022-05-15 11:00:00,126
,19.16,0.0,54.7,10,Frozen,frozen foods,2022-05-15 12:00:00,133
,22.49,0.0,49.2,8,Dairy,milk and yogurt aisle,2022-05-15 13:00:00,107
,23.0,4.22,77.9,9,General,mixed baskets,2022-05-15 14:00:00,46
,21.98,0.0,45.0,8,Bakery,bread and pastry,2022-05-15 15:00:00,56
,26.38,0.0,61.9,11,General,mixed baskets,2022-05-15 16:00:00,49
,24.97,2.83,61.7,11,General,mixed baskets,2022-05-15 17:00:00,106
,24.0,0.0,58.3,5,General,mixed baskets,2022-05-15 18:00:00,84
,20.9,0.0,49.4,7,Frozen,frozen foods,2022-05-15 19:00:00,95
,18.87,1.25,63.0,6,Dairy,milk and yogurt aisle,2022-05-15 20:00:00,78
,21.59,0.0,55.1,8,Bakery,bread and pastry,2022-05-15 21:00:00,55
,21.83,0.0,53.7,3,Bakery,bread and pastry,2022-05-15 22:00:00,61
,21.66,0.0,46.4,4,Frozen,frozen foods,2022-05-15 23:00:00,77
,18.61,0.0,50.6,11,Produce,fresh fruit and veg,2022-05-16 00:00:00,30
,20.03,0.0,39.9,8,Frozen,frozen foods,2022-05-16 01:00:00,43
,22.69,0.0,59.3,9,Produce,fresh fruit and veg,2022-05-16 02:00:00,14
,24.54,1.79,58.1,6,Frozen,frozen foods,2022-05-16 03:00:00,24
,22.44,0.11,67.4,8,Bakery,bread and pastry,2022-05-16 04:00:00,29
,23.16,0.0,43.0,8,General,mixed baskets,2022-05-16 05:00:00,33
,23.54,0.0,67.8,3,General,mixed baskets,2022-05-16 06:00:00,44
,23.55,0.0,58.8,5,Dairy,milk and yogurt aisle,2022-05-16 07:00:00,46
,26.63,0.0,51.4,6,Dairy,milk and yogurt aisle,2022-05-16 08:00:00,19
,21.78,0.0,59.1,6,General,mixed baskets,2022-05-16 09:00:00,45
,24.21,0.0,44.9,11,Dairy,milk and yogurt aisle,2022-05-16 10:00:00,80
,20.51,0.0,44.1,5,General,mixed baskets,2022-05-16 11:00:00,116
,26.58,0.0,64.9,9,Bakery,bread and pastry,2022-05-16 12:00:00,98
,25.49,0.0,39.0,11,General,mixed baskets,2022-05-16 13:00:00,96
,26.12,0.0,55.2,11,General,mixed baskets,2022-05-16 14:00:00,37
,23.99,0.0,66.1,11,Bakery,bread and pastry,2022-05-16 15:00:00,38
,23.42,0.0,56.1,7,General,mixed baskets,2022-05-16 16:00:00,39
,20.61,0.0,65.9,7,General,mixed baskets,2022-05-16 17:00:00,65
,24.48,0.0,53.4,5,Frozen,frozen foods,2022-05-16 18:00:00,83
,27.03,0.0,49.7,8,Bakery,bread and pastry,2022-05-16 19:00:00,77
,16.99,0.0,64.5,8,Bakery,bread and pastry,2022-05-16 20:00:00,83
,27.98,0.0,62.3,7,Dairy,milk and yogurt aisle,2022-05-16 21:00:00,38
,21.73,0.0,54.5,8,General,mixed baskets,2022-05-16 22:00:00,47
,24.89,2.24,73.0,9,General,mixed baskets,2022-05-16 23:00:00,30
,21.65,1.57,50.7,9,Dairy,milk and yogurt aisle,2022-05-17 00:00:00,82
,23.26,0.0,63.5,10,General,mixed baskets,2022-05-17 01:00:00,30
,25.62,0.0,52.0,11,Dairy,milk and yogurt aisle,2022-05-17 02:00:00,33
,23.18,0.0,57.0,6,Produce,fresh fruit and veg,2022-05-17 03:00:00,50
,28.03,0.0,56.1,11,Frozen,frozen foods,2022-05-17 04:00:00,54
,23.73,0.0,56.7,6,General,mixed baskets,2022-05-17 05:00:00,29
,25.22,0.0,59.5,8,Frozen,frozen foods,2022-05-17 06:00:00,19
,22.14,0.0,66.6,4,Frozen,frozen foods,2022-05-17 07:00:00,22
,22.41,0.0,66.6,11,Produce,fresh fruit and veg,2022-05-17 08:00:00,27
,22.67,0.0,56.0,11,Bakery,bread and pastry,2022-05-17 09:00:00,29
,24.86,0.0,55.8,6,General,mixed baskets,2022-05-17 10:00:00,92
,27.69,0.0,47.4,5,Frozen,frozen foods,2022-05-17 11:00:00,106
,23.72,0.0,68.6,10,Dairy,milk and yogurt aisle,2022-05-17 12:00:00,107
,20.51,0.0,62.8,7,Dairy,milk and yogurt aisle,2022-05-17 13:00:00,86
,22.15,0.0,50.3,8,General,mixed baskets,2022-05-17 14:00:00,45
,20.3,0.0,56.8,10,Frozen,frozen foods,2022-05-17 15:00:00,49
,24.82,0.78,69.8,11,Frozen,frozen foods,2022-05-17 16:00:00,56
,23.71,0.0,49.7,8,Produce,fresh fruit and veg,2022-05-17 17:00:00,72
,21.03,0.0,57.6,5,General,mixed baskets,2022-05-17 18:00:00,65
,22.77,0.57,57.0,13,General,mixed baskets,2022-05-17 19:00:00,83
,25.93,0.0,53.0,10,Dairy,milk and yogurt aisle,2022-05-17 20:00:00,92
,24.76,0.0,56.0,7,General,mixed baskets,2022-05-17 21:00:00,32
,22.25,0.0,39.3,9,Produce,fresh fruit and veg,2022-05-17 22:00:00,62
,25.48,0.51,64.8,9,General,mixed baskets,2022-05-17 23:00:00,59
,24.5,0.0,51.7,5,Bakery,bread and pastry,2022-05-18 00:00:00,36
,22.21,0.0,56.3,4,Produce,fresh fruit and veg,2022-05-18 01:00:00,20
,24.0,0.0,44.0,6,Bakery,bread and pastry,2022-05-18 02:00:00,32
,28.11,0.0,74.0,9,Dairy,milk and yogurt aisle,2022-05-18 03:00:00,34
,20.86,0.0,60.0,9,Frozen,frozen foods,2022-05-18 04:00:00,45
,26.03,0.0,39.7,6,Dairy,milk and yogurt aisle,2022-05-18 05:00:00,19
,23.21,0.0,50.4,9,Produce,fresh fruit and veg,2022-05-18 06:00:00,68
,25.09,0.0,52.6,6,Bakery,bread and pastry,2022-05-18 07:00:00,67
,24.52,0.0,47.4,4,General,mixed baskets,2022-05-18 08:00:00,30
,24.23,1.18,47.8,3,Bakery,bread and pastry,2022-05-18 09:00:00,16
,23.17,0.0,44.6,8,Frozen,frozen foods,2022-05-18 10:00:00,92
,23.55,0.0,48.3,5,Produce,fresh fruit and veg,2022-05-18 11:00:00,99
,25.2,0.0,56.4,13,General,mixed baskets,2022-05-18 12:00:00,110
,24.66,0.57,58.7,10,Frozen,frozen foods,2022-05-18 13:00:00,102
,19.99,0.0,65.4,11,Frozen,frozen foods,2022-05-18 14:00:00,36
,24.66,0.0,53.8,7,General,mixed baskets,2022-05-18 15:00:00,15
,26.74,1.21,40.7,12,General,mixed baskets,2022-05-18 16:00:00,45
,25.73,0.38,55.1,8,Produce,fresh fruit and veg,2022-05-18 17:00:00,84
,24.06,0.0,63.9,7,Bakery,bread and pastry,2022-05-18 18:00:00,70
,19.1,0.0,45.6,7,General,mixed baskets,2022-05-18 19:00:00,77
,24.99,0.0,56.5,13,General,mixed baskets,2022-05-18 20:00:00,76
,25.16,0.0,57.7,11,Produce,fresh fruit and veg,2022-05-18 21:00:00,36
,27.12,0.0,46.9,5,General,mixed baskets,2022-05-18 22:00:00,25
,21.22,1.27,57.2,6,Dairy,milk and yogurt aisle,2022-05-18 23:00:00,43
,22.88,0.0,46.9,6,Bakery,bread and pastry,2022-05-19 00:00:00,22
,22.15,0.0,66.7,9,Frozen,frozen foods,2022-05-19 01:00:00,55
,22.79,0.0,60.3,3,Produce,fresh fruit and veg,2022-05-19 02:00:00,28
,19.24,0.0,55.5,3,General,mixed baskets,2022-05-19 03:00:00,45
,22.29,0.0,60.6,9,Bakery,bread and pastry,2022-05-19 04:00:00,30
,22.39,0.0,60.5,8,Frozen,frozen foods,2022-05-19 05:00:00,43
,22.52,0.0,48.2,7,Frozen,frozen foods,2022-05-19 06:00:00,36
,27.32,0.0,44.5,6,Bakery,bread and pastry,2022-05-19 07:00:00,45
,21.9,0.0,43.5,11,Dairy,milk and yogurt aisle,2022-05-19 08:00:00,29
,22.34,0.0,44.8,7,Frozen,frozen foods,2022-05-19 09:00:00,19
,26.16,0.0,61.6,9,Dairy,milk and yogurt aisle,2022-05-19 10:00:00,90
,22.05,1.28,67.7,7,General,mixed baskets,2022-05-19 11:00:00,89
,26.35,0.0,67.3,5,Produce,fresh fruit and veg,2022-05-19 12:00:00,76
,24.52,0.0,44.3,13,Dairy,milk and yogurt aisle,2022-05-19 13:00:00,85
,21.89,0.0,55.0,11,Dairy,milk and yogurt aisle,2022-05-19 14:00:00,19
,21.69,2.92,73.7,12,Dairy,milk and yogurt aisle,2022-05-19 15:00:00,40
,23.76,0.0,69.4,13,General,mixed baskets,2022-05-19 16:00:00,34
,22.94,1.96,58.3,11,Bakery,bread and pastry,2022-05-19 17:00:00,74
,23.65,0.6,53.9,11,General,mixed baskets,2022-05-19 18:00:00,105
,22.01,0.0,52.0,9,General,mixed baskets,2022-05-19 19:00:00,76
,24.85,0.0,58.6,5,Frozen,frozen foods,2022-05-19 20:00:00,78
,21.77,0.0,61.5,3,Produce,fresh fruit and veg,2022-05-19 21:00:00,46
,22.26,0.0,63.0,8,General,mixed baskets,2022-05-19 22:00:00,37
,22.97,3.91,63.2,7,Frozen,frozen foods,2022-05-19 23:00:00,32
,20.24,0.0,66.8,9,General,mixed baskets,2022-05-20 00:00:00,49
,22.53,0.0,47.1,8,Dairy,milk and yogurt aisle,2022-05-20 01:00:00,51
,22.8,0.0,60.2,11,Produce,fresh fruit and veg,2022-05-20 02:00:00,5
,19.77,0.0,66.0,10,Produce,fresh fruit and veg,2022-05-20 03:00:00,37
,18.93,0.0,64.1,9,Bakery,bread and pastry,2022-05-20 04:00:00,35
,26.33,1.15,62.1,5,Frozen,frozen foods,2022-05-20 05:00:00,32
,22.64,0.0,52.1,5,Bakery,bread and pastry,2022-05-20 06:00:00,53
,22.95,0.77,56.9,9,General,mixed baskets,2022-05-20 07:00:00,32
,21.75,2.2,56.0,4,Produce,fresh fruit and veg,2022-05-20 08:00:00,49
,27.15,0.0,49.7,8,Dairy,milk and yogurt aisle,2022-05-20 09:00:00,32
,22.79,2.35,54.3,6,Frozen,frozen foods,2022-05-20 10:00:00,89
,18.93,0.0,64.1,9,General,mixed baskets,2022-05-20 11:00:00,102
,24.49,0.0,45.8,7,General,mixed baskets,2022-05-20 12:00:00,85
,20.91,0.0,49.6,5,Bakery,bread and pastry,2022-05-20 13:00:00,92
,24.36,0.0,66.0,13,General,mixed baskets,2022-05-20 14:00:00,25
,22.97,0.0,58.4,12,Produce,fresh fruit and veg,2022-05-20 15:00:00,28
,26.41,0.0,69.2,6,Dairy,milk and yogurt aisle,2022-05-20 16:00:00,47
,24.46,0.0,67.8,9,Frozen,frozen foods,2022-05-20 17:00:00,81
,22.38,0.0,58.8,9,General,mixed baskets,2022-05-20 18:00:00,60
,26.79,0.0,64.2,11,General,mixed baskets,2022-05-20 19:00:00,59
,29.99,0.0,46.4,8,Produce,fresh fruit and veg,2022-05-20 20:00:00,104
,22.01,0.0,57.3,11,Produce,fresh fruit and veg,2022-05-20 21:00:00,31
,25.98,1.52,74.0,11,Bakery,bread and pastry,2022-05-20 22:00:00,28
,24.24,0.0,59.2,4,General,mixed baskets,2022-05-20 23:00:00,45
,24.33,0.0,57.8,4,Bakery,bread and pastry,2022-05-21 00:00:00,49
,20.19,0.0,77.3,3,Produce,fresh fruit and veg,2022-05-21 01:00:00,54
,20.83,0.0,62.1,7,Produce,fresh fruit and veg,2022-05-21 02:00:00,69
,26.71,0.2,44.6,7,Bakery,bread and pastry,2022-05-21 03:00:00,71
,23.6,0.2,65.4,3,General,mixed baskets,2022-05-21 04:00:00,56
,21.93,0.0,35.4,10,Produce,fresh fruit and veg,2022-05-21 05:00:00,75
,27.65,0.0,59.6,8,Produce,fresh fruit and veg,2022-05-21 06:00:00,57
,26.24,0.0,58.7,8,General,mixed baskets,2022-05-21 07:00:00,56
,25.05,0.0,51.9,5,Frozen,frozen foods,2022-05-21 08:00:00,58
,20.84,1.39,53.5,4,Frozen,frozen foods,2022-05-21 09:00:00,55
,23.22,0.0,52.2,12,Frozen,frozen foods,2022-05-21 10:00:00,120
,26.86,0.0,77.5,10,Bakery,bread and pastry,2022-05-21 11:00:00,117
,18.25,0.0,46.8,5,Dairy,milk and yogurt aisle,2022-05-21 12:00:00,104
,19.34,1.35,53.2,6,General,mixed baskets,2022-05-21 13:00:00,116
,21.28,0.0,54.1,13,General,mixed baskets,2022-05-21 14:00:00,52
,25.64,0.0,52.4,13,General,mixed baskets,2022-05-21 15:00:00,52
,23.81,0.0,69.5,11,Produce,fresh fruit and veg,2022-05-21 16:00:00,57
,24.41,0.0,58.4,6,Produce,fresh fruit and veg,2022-05-21 17:00:00,106
,23.73,0.0,54.4,5,Dairy,milk and yogurt aisle,2022-05-21 18:00:00,97
,23.51,0.13,62.1,11,Dairy,milk and yogurt aisle,2022-05-21 19:00:00,109
,26.22,0.0,58.2,12,Dairy,milk and yogurt aisle,2022-05-21 20:00:00,112
,32.14,0.0,54.3,6,Bakery,bread and pastry,2022-05-21 21:00:00,58
,24.41,0.0,53.3,8,Dairy,milk and yogurt aisle,2022-05-21 22:00:00,51
,26.49,0.0,54.6,11,Frozen,frozen foods,2022-05-21 23:00:00,49
,22.07,0.0,54.6,8,Frozen,frozen foods,2022-05-22 00:00:00,62
,27.1,0.0,52.4,10,Produce,fresh fruit and veg,2022-05-22 01:00:00,69
,23.4,0.0,55.2,8,General,mixed baskets,2022-05-22 02:00:00,78
