transaction_id,customer_id,age,account_age_days,credit_limit,merchant_category,channel,device_type,payment_method,country,amount,hour,day_of_week,is_weekend,distance_from_home_km,distance_from_last_txn_km,num_txn_last_24h,num_txn_last_7d,avg_txn_amount_30d,ratio_to_avg_amount,time_since_last_txn_min,is_international,online_order,used_chip,used_pin,high_risk_merchant,is_fraud
TXN00846,1169,64,1414,5000,online_retail,pos,ios,chip,IN,98.55,12,1,0,0.58,0.62,2,10,117.08,0.842,36.3,0,0,1,0,0,0
TXN00847,1392,36,1822,15000,fuel,atm,ios,contactless,SG,23.06,3,5,1,2.36,11.3,5,13,22.29,1.035,435.9,1,0,0,1,0,0
TXN00848,1945,39,1140,10000,online_retail,pos,desktop,chip,IN,95.18,6,3,0,1.75,6.27,4,8,55.89,1.703,42.0,0,0,1,0,0,0
TXN00849,1794,33,3363,5000,restaurant,online,pos_terminal,contactless,SG,83.35,1,4,0,0.13,4.57,2,5,34.11,2.444,84.2,1,1,0,0,0,0
TXN00850,1633,27,2291,5000,grocery,online,android,contactless,SG,60.04,5,4,0,6.16,12.27,5,14,48.8,1.23,104.4,1,1,0,0,0,0
TXN00851,1193,32,1966,5000,online_retail,online,ios,card_not_present,IN,138.23,5,2,0,6.59,6.89,3,13,179.95,0.768,457.8,0,1,0,0,0,0
TXN00852,1516,24,2650,15000,restaurant,pos,ios,card_not_present,IN,91.61,17,2,0,3.88,1.16,1,7,142.23,0.644,394.4,0,0,0,0,0,0
TXN00853,1028,42,809,15000,fuel,pos,android,card_not_present,US,165.7,19,0,0,2.5,29.72,2,10,152.0,1.09,311.9,1,0,0,0,0,0
TXN00854,1164,31,291,15000,electronics,pos,desktop,card_not_present,AE,265.39,7,2,0,8.45,18.09,1,7,222.52,1.193,85.1,1,0,0,0,1,0
TXN00855,1421,45,759,5000,online_retail,online,desktop,chip,IN,221.29,7,2,0,1.16,0.7,2,7,206.94,1.069,0.8,0,1,1,0,0,0
TXN00856,1338,20,312,5000,atm_withdrawal,pos,android,chip,IN,89.24,7,0,0,5.85,8.93,2,10,81.51,1.095,206.0,0,0,1,1,1,0
TXN00857,1647,46,1520,5000,restaurant,pos,ios,chip,GB,49.13,7,5,1,11.69,1.04,4,9,56.55,0.869,95.3,1,0,1,0,0,0
TXN00858,1495,53,3481,5000,online_retail,pos,android,card_not_present,IN,75.1,0,6,1,1.44,21.79,1,5,96.2,0.781,254.7,0,0,0,0,0,0
TXN00859,1364,18,391,25000,restaurant,pos,ios,card_not_present,SG,30.99,1,0,0,11.2,11.39,3,11,41.59,0.745,285.1,1,0,0,0,0,0
TXN00860,1832,47,3550,10000,electronics,online,android,card_not_present,IN,68.24,11,6,1,11.44,2.27,0,8,80.49,0.848,104.3,0,1,0,0,1,0
TXN00861,1341,59,470,10000,online_retail,mobile,pos_terminal,chip,IN,129.04,14,2,0,0.49,0.25,4,14,119.4,1.081,248.2,0,0,1,0,0,0
TXN00862,1499,25,2170,5000,travel,pos,desktop,card_not_present,SG,239.85,3,4,0,0.15,0.39,4,11,369.4,0.649,329.8,1,0,0,0,1,0
TXN00863,1656,65,1674,10000,fuel,online,ios,swipe,SG,48.13,2,2,0,29.18,8.5,1,3,60.32,0.798,474.8,1,1,0,1,0,0
TXN00864,1510,47,2830,15000,restaurant,online,ios,chip,IN,131.48,13,3,0,1.72,15.91,3,7,119.91,1.096,157.2,0,1,1,1,0,0
TXN00865,1326,32,896,15000,online_retail,online,pos_terminal,swipe,SG,109.58,21,6,1,13.81,1.55,4,10,102.56,1.068,271.3,1,1,0,0,0,0
TXN00866,1216,41,1477,10000,electronics,online,ios,chip,US,651.04,22,6,1,6.6,3.0,2,5,899.46,0.724,122.8,1,1,1,0,1,0
TXN00867,1300,49,171,5000,luxury,online,android,contactless,SG,641.12,7,3,0,2.46,4.76,2,6,595.38,1.077,7.7,1,1,0,1,1,0
TXN00868,1131,43,1344,10000,grocery,online,ios,chip,IN,61.08,12,3,0,1.11,2.95,3,11,62.27,0.981,30.4,0,1,1,0,0,1
TXN00869,1803,49,1485,10000,electronics,pos,pos_terminal,swipe,SG,219.0,22,5,1,5.49,5.96,2,4,164.22,1.334,24.7,1,0,0,0,1,0
TXN00870,1069,29,2826,10000,grocery,online,ios,contactless,US,28.22,18,1,0,4.19,9.84,3,8,39.7,0.711,33.9,1,1,0,1,0,0
TXN00871,1251,44,1905,50000,restaurant,online,desktop,card_not_present,US,74.5,21,3,0,9.6,13.86,2,8,76.49,0.974,1.8,1,1,0,1,0,1
TXN00872,1414,22,1877,15000,restaurant,pos,pos_terminal,contactless,SG,43.28,4,6,1,18.76,39.82,1,7,46.01,0.941,352.2,1,0,0,0,0,0
TXN00873,1786,40,1742,15000,electronics,pos,pos_terminal,swipe,IN,356.36,12,4,0,13.09,32.06,2,10,519.15,0.686,147.8,0,0,0,0,1,0
TXN00874,1444,29,2730,10000,online_retail,mobile,pos_terminal,card_not_present,US,58.46,19,6,1,2.57,10.13,3,7,87.96,0.665,87.0,1,0,0,0,0,0
TXN00875,1875,31,730,10000,electronics,online,android,card_not_present,US,227.01,0,6,1,16.89,15.9,1,6,315.32,0.72,94.9,1,1,0,0,1,0
TXN00876,1181,59,1027,15000,restaurant,online,ios,chip,IN,52.19,15,5,1,14.34,36.16,2,7,24.97,2.09,112.0,0,1,1,1,0,0
TXN00877,1166,57,2126,15000,travel,mobile,desktop,contactless,IN,723.28,22,1,0,21.18,1.05,0,8,674.25,1.073,13.8,0,0,0,0,1,0
TXN00878,1090,50,1355,15000,travel,online,desktop,chip,IN,316.74,23,1,0,4.91,0.07,3,8,257.19,1.232,57.8,0,1,1,1,1,0
TXN00879,1713,26,910,5000,luxury,online,ios,chip,US,1152.6,1,3,0,11.71,0.36,2,7,756.36,1.524,343.4,1,1,1,0,1,0
TXN00880,1857,37,1243,15000,fuel,atm,android,contactless,IN,36.48,6,2,0,7.17,9.94,3,8,54.38,0.671,245.0,0,0,0,0,0,0
TXN00881,1530,58,1189,10000,grocery,mobile,desktop,card_not_present,SG,52.2,5,6,1,2.97,17.27,3,8,76.63,0.681,149.2,1,0,0,0,0,0
TXN00882,1038,43,584,25000,online_retail,online,desktop,chip,GB,54.81,4,0,0,41.52,5.49,1,11,52.53,1.043,118.0,1,1,1,0,0,0
TXN00883,1125,74,433,15000,luxury,online,android,card_not_present,US,1108.31,3,2,0,0.31,9.46,1,7,622.29,1.781,53.9,1,1,0,0,1,1
TXN00884,1450,47,921,15000,electronics,pos,ios,card_not_present,GB,159.36,1,2,0,1.42,8.72,2,8,66.3,2.404,114.7,1,0,0,1,1,0
TXN00885,1172,44,2942,5000,grocery,mobile,android,card_not_present,OTHER,603.65,9,1,0,110.6150064349892,1.19,7,14,28.1,4.438,164.0,1,0,0,1,0,1
TXN00886,1652,37,631,15000,electronics,online,android,chip,IN,125.27,21,1,0,0.5,4.66,3,13,56.11,2.233,224.5,0,1,1,1,1,0
TXN00887,1753,43,1860,5000,online_retail,pos,android,card_not_present,SG,84.66,4,5,1,17.43,0.24,4,8,95.79,0.884,32.8,1,0,0,1,0,0
TXN00888,1219,39,370,10000,grocery,mobile,ios,chip,IN,62.29,17,5,1,10.05,1.41,2,11,70.39,0.885,301.9,0,0,1,1,0,0
TXN00889,1637,51,1998,5000,online_retail,online,ios,contactless,AE,1659.97,2,1,0,42.502298091918,20.05,7,5,154.31,3.0,76.4,1,1,0,0,0,1
TXN00890,1057,55,733,15000,luxury,pos,ios,chip,IN,554.24,22,4,0,4.49,21.22,4,10,348.1,1.592,125.9,0,0,1,0,1,0
TXN00891,1659,30,347,10000,travel,online,desktop,chip,OTHER,1631.43,22,4,0,105.62644131388757,19.43,5,10,235.22,3.585,168.5,1,1,1,1,1,1
TXN00892,1475,23,2695,10000,electronics,online,pos_terminal,card_not_present,SG,214.47,14,0,0,7.0,15.57,5,9,307.0,0.699,120.5,1,1,0,0,1,0
TXN00893,1455,18,1416,25000,travel,mobile,android,swipe,US,350.43,8,1,0,21.97,18.92,2,6,339.62,1.032,152.7,1,0,0,0,1,0
TXN00894,1828,49,2459,10000,grocery,pos,android,chip,IN,675.05,1,3,0,91.98656886041388,13.34,4,8,24.39,2.556,21.3,0,0,1,1,0,1
TXN00895,1894,26,2310,15000,atm_withdrawal,atm,pos_terminal,chip,IN,165.96,20,5,1,3.24,13.3,3,9,88.45,1.876,101.9,0,0,1,1,1,0
TXN00896,1360,18,1830,10000,travel,online,android,contactless,US,1041.39,16,1,0,0.71,13.21,3,8,1433.1,0.727,59.2,1,1,0,0,1,0
TXN00897,1934,47,1397,5000,electronics,pos,pos_terminal,chip,IN,255.51,20,4,0,23.1,8.66,1,6,330.23,0.774,16.2,0,0,1,0,1,0
TXN00898,1000,76,1602,25000,online_retail,mobile,pos_terminal,card_not_present,AE,97.56,8,1,0,5.83,5.42,3,10,141.57,0.689,38.3,1,0,0,0,0,0
TXN00899,1386,41,846,5000,travel,online,ios,chip,IN,416.03,22,4,0,0.62,15.72,2,8,225.75,1.843,166.0,0,1,1,0,1,0
TXN00900,1972,53,582,10000,online_retail,pos,pos_terminal,chip,US,66.84,15,1,0,13.57,4.26,4,10,87.73,0.762,39.4,1,0,1,0,0,0
TXN00901,1347,43,3630,15000,grocery,online,android,swipe,IN,54.67,5,6,1,16.23,9.39,3,9,64.85,0.843,36.0,0,1,0,1,0,0
TXN00902,1189,40,885,15000,restaurant,mobile,android,swipe,SG,43.64,21,3,0,8.16,6.82,2,9,29.62,1.473,144.9,1,0,0,0,0,0
TXN00903,1504,54,1842,15000,luxury,pos,ios,swipe,US,581.09,10,0,0,4.75,3.89,2,4,911.55,0.637,423.1,1,0,0,0,1,0
TXN00904,1190,37,2896,10000,online_retail,pos,ios,chip,IN,151.35,22,6,1,8.68,44.12,0,6,164.13,0.922,279.8,0,0,1,1,0,0
TXN00905,1507,45,212,5000,luxury,pos,pos_terminal,card_not_present,IN,459.43,16,3,0,9.81,3.59,3,7,683.75,0.672,423.9,0,0,0,0,1,0
TXN00906,1368,46,3142,15000,grocery,pos,android,contactless,IN,55.68,3,4,0,17.88,4.44,3,11,79.67,0.699,157.4,0,0,0,1,0,0
TXN00907,1408,32,1604,15000,travel,atm,ios,chip,SG,102.18,14,5,1,24.96,2.11,5,16,81.72,1.25,95.0,1,0,1,0,1,0
TXN00908,1823,55,426,25000,online_retail,online,ios,swipe,SG,72.25,0,5,1,5.78,20.78,1,8,75.37,0.959,235.4,1,1,0,1,0,0
TXN00909,1928,39,1757,25000,online_retail,pos,desktop,card_not_present,US,61.03,21,2,0,12.82,10.6,2,9,56.0,1.09,54.5,1,0,0,0,0,0
TXN00910,1933,31,2856,25000,travel,pos,android,chip,SG,427.35,19,3,0,26.71,11.39,4,12,534.57,0.799,14.6,1,0,1,0,1,0
TXN00911,1116,49,1547,10000,electronics,pos,ios,chip,IN,219.54,0,1,0,1.31,20.62,2,4,242.73,0.904,76.1,0,0,1,0,1,0
TXN00912,1133,29,936,10000,grocery,mobile,pos_terminal,card_not_present,IN,1301.74,3,0,0,109.15116362906342,5.04,6,7,65.27,4.205,64.0,0,0,0,1,0,1
TXN00913,1057,42,1386,25000,electronics,pos,android,contactless,IN,203.0,11,1,0,16.26,2.58,3,7,84.06,2.415,202.6,0,0,0,0,1,0
TXN00914,1555,41,2204,10000,grocery,mobile,pos_terminal,contactless,IN,55.65,3,1,0,1.74,2.65,1,11,68.19,0.816,144.3,0,0,0,0,0,1
TXN00915,1684,57,30,5000,restaurant,online,ios,chip,OTHER,21.42,21,3,0,0.35,15.83,2,10,16.77,1.277,26.8,1,1,1,1,0,1
TXN00916,1671,48,3269,25000,fuel,pos,desktop,chip,AE,63.79,12,0,0,1.4,11.43,0,9,42.68,1.495,430.5,1,0,1,0,0,0
TXN00917,1172,41,48,25000,grocery,mobile,desktop,contactless,IN,26.88,6,2,0,3.88,2.77,0,7,36.6,0.734,162.0,0,0,0,1,0,0
TXN00918,1828,53,3433,10000,online_retail,online,android,chip,SG,152.07,7,6,1,1.98,1.88,2,7,77.11,1.972,110.1,1,1,1,1,0,0
TXN00919,1814,61,613,5000,online_retail,online,ios,contactless,AE,1381.48,12,1,0,97.19929354254509,1.54,6,8,31.93,2.76,498.2,1,1,0,1,0,1
TXN00920,1148,49,485,10000,atm_withdrawal,mobile,pos_terminal,contactless,IN,259.31,10,0,0,29.61,11.86,1,6,167.12,1.552,18.4,0,0,0,1,1,0
TXN00921,1079,42,3034,25000,online_retail,pos,ios,chip,IN,79.49,8,2,0,9.75,0.0,1,6,71.84,1.106,280.6,0,0,1,0,0,0
TXN00922,1885,23,2066,50000,electronics,pos,pos_terminal,card_not_present,IN,91.44,23,6,1,9.96,0.22,4,17,71.95,1.271,81.6,0,0,0,1,1,0
TXN00923,1212,27,1162,10000,restaurant,online,ios,card_not_present,SG,33.97,15,1,0,0.8,5.92,1,8,42.96,0.791,214.0,1,1,0,0,0,0
TXN00924,1202,37,3369,5000,online_retail,pos,android,card_not_present,OTHER,127.53,9,0,0,10.54,14.11,2,10,158.04,0.807,480.5,1,0,0,0,0,0
TXN00925,1763,33,2522,25000,grocery,pos,ios,chip,US,69.53,10,6,1,10.76,14.25,0,9,54.97,1.265,131.3,1,0,1,0,0,0
TXN00926,1228,39,3341,10000,online_retail,pos,pos_terminal,chip,IN,896.55,11,3,0,107.36761301292744,6.75,5,9,36.19,3.129,4.1,0,0,1,0,0,1
TXN00927,1675,42,1982,15000,luxury,pos,android,swipe,IN,1417.29,13,5,1,2.07,14.1,3,8,920.52,1.54,5.3,0,0,0,0,1,0
TXN00928,1226,49,3402,50000,electronics,atm,pos_terminal,chip,US,246.65,18,5,1,4.4,8.84,3,10,297.21,0.83,72.2,1,0,1,1,1,0
TXN00929,1658,41,2679,5000,fuel,pos,pos_terminal,card_not_present,AE,97.61,11,1,0,14.98,45.23,4,10,85.45,1.142,273.9,1,0,0,1,0,0
TXN00930,1531,48,2180,15000,grocery,online,ios,chip,SG,23.11,17,1,0,8.87,2.13,1,4,12.93,1.787,61.2,1,1,1,1,0,0
TXN00931,1440,42,1017,5000,grocery,online,android,swipe,SG,35.02,20,6,1,10.56,11.02,2,8,19.36,1.809,73.3,1,1,0,0,0,0
TXN00932,1401,18,3351,10000,travel,online,desktop,swipe,IN,502.81,16,0,0,7.08,8.11,1,7,395.6,1.271,276.2,0,1,0,0,1,0
TXN00933,1046,28,3554,25000,online_retail,pos,android,contactless,AE,67.34,2,5,1,4.78,2.6,3,7,87.33,0.771,22.2,1,0,0,1,0,0
TXN00934,1232,39,549,10000,grocery,atm,desktop,chip,US,9.03,0,1,0,11.39,16.64,3,5,3.89,2.321,337.7,1,0,1,0,0,0
TXN00935,1304,25,3254,50000,luxury,pos,ios,swipe,IN,540.23,18,2,0,0.56,3.87,2,9,383.2,1.41,55.6,0,0,0,1,1,0
TXN00936,1525,50,888,15000,restaurant,atm,ios,chip,US,18.67,3,1,0,8.95,5.77,4,12,11.11,1.68,9.5,1,0,1,1,0,0
TXN00937,1142,63,203,10000,online_retail,mobile,desktop,card_not_present,IN,44.4,22,5,1,47.04,5.64,0,9,68.72,0.646,22.5,0,0,0,0,0,0
TXN00938,1414,59,1396,10000,restaurant,online,ios,chip,IN,1081.8,2,4,0,42.12659866431847,3.36,7,7,31.69,3.396,548.7,0,1,1,0,0,1
TXN00939,1512,39,3082,10000,grocery,online,ios,card_not_present,IN,83.9,11,5,1,2.75,6.76,2,8,57.04,1.471,108.0,0,1,0,0,0,0
TXN00940,1372,62,2508,10000,travel,online,ios,card_not_present,IN,886.22,20,2,0,2.6,7.69,2,8,575.11,1.541,53.3,0,1,0,0,1,0
TXN00941,1565,44,756,5000,online_retail,pos,ios,chip,IN,96.53,20,0,0,8.8,16.36,0,8,138.0,0.699,132.6,0,0,1,0,0,0
TXN00942,1885,37,1740,10000,restaurant,mobile,ios,card_not_present,IN,48.46,12,2,0,18.1,17.38,1,11,30.45,1.591,206.4,0,0,0,1,0,0
TXN00943,1258,33,1905,10000,restaurant,mobile,pos_terminal,chip,SG,55.86,16,4,0,6.9,2.07,2,7,89.18,0.626,69.1,1,0,1,0,0,0
TXN00944,1655,37,2927,15000,fuel,pos,ios,card_not_present,SG,111.82,7,4,0,6.0,10.78,2,8,82.61,1.354,232.6,1,0,0,0,0,0
TXN00945,1470,36,1711,15000,luxury,online,ios,contactless,IN,201.55,12,1,0,1.4,27.18,1,6,101.02,1.995,52.3,0,1,0,0,1,0
TXN00946,1952,44,1377,15000,grocery,mobile,desktop,chip,IN,24.91,19,1,0,10.05,1.38,1,7,30.62,0.814,21.4,0,0,1,0,0,0
TXN00947,1970,44,1019,5000,atm_withdrawal,mobile,android,swipe,SG,260.57,4,5,1,9.69,7.68,1,4,294.85,0.884,143.6,1,0,0,1,1,0
TXN00948,1011,42,2716,10000,luxury,online,android,chip,IN,1168.74,17,3,0,27.28,16.65,2,8,1869.73,0.625,29.5,0,1,1,0,1,1
TXN00949,1329,48,449,15000,grocery,online,pos_terminal,card_not_present,IN,62.24,14,2,0,2.86,11.35,1,11,84.8,0.734,507.9,0,1,0,1,0,0
TXN00950,1735,58,623,10000,restaurant,pos,desktop,chip,AE,30.96,11,5,1,11.3,1.27,4,11,28.32,1.093,0.1,1,0,1,1,0,0
TXN00951,1783,55,2562,5000,grocery,mobile,ios,contactless,US,77.55,16,3,0,4.55,6.06,2,9,93.99,0.825,253.7,1,0,0,1,0,0
TXN00952,1967,21,1804,25000,travel,pos,ios,swipe,AE,845.77,14,5,1,6.54,8.49,1,11,1168.36,0.724,59.0,1,0,0,0,1,0
TXN00953,1357,18,2489,25000,online_retail,online,android,card_not_present,SG,118.76,1,4,0,13.56,65.8,1,5,120.72,0.984,336.8,1,1,0,0,0,0
TXN00954,1971,55,965,15000,online_retail,pos,ios,chip,IN,20.29,5,1,0,2.01,2.36,2,10,14.76,1.375,11.2,0,0,1,1,0,0
TXN00955,1407,22,1137,5000,luxury,pos,ios,contactless,US,642.56,16,1,0,3.36,48.49,1,8,419.03,1.533,550.4,1,0,0,1,1,0
TXN00956,1667,38,1166,25000,online_retail,online,ios,swipe,IN,110.38,15,5,1,11.87,5.66,1,6,83.26,1.326,19.2,0,1,0,1,0,0
TXN00957,1372,25,361,15000,online_retail,mobile,ios,card_not_present,IN,60.25,16,1,0,6.76,2.68,1,9,85.42,0.705,279.1,0,0,0,0,0,0
TXN00958,1007,18,3479,25000,restaurant,pos,android,chip,IN,60.95,19,0,0,0.78,6.42,1,7,52.2,1.168,131.1,0,0,1,0,0,0
TXN00959,1121,49,2732,25000,luxury,online,android,chip,AE,452.38,8,5,1,4.5,11.42,4,8,336.57,1.344,101.3,1,1,1,1,1,0
TXN00960,1347,52,2118,25000,grocery,pos,pos_terminal,chip,IN,28.02,4,4,0,7.07,2.88,1,8,38.31,0.731,59.2,0,0,1,0,0,0
TXN00961,1675,33,1823,15000,luxury,pos,ios,card_not_present,GB,1377.13,22,6,1,19.22,4.13,2,5,603.6,2.282,331.4,1,0,0,0,1,0
TXN00962,1089,18,988,5000,grocery,online,ios,chip,AE,50.65,0,5,1,1.67,23.13,2,6,56.36,0.899,40.1,1,1,1,0,0,0
TXN00963,1647,34,134,15000,restaurant,online,android,contactless,SG,29.94,5,5,1,13.12,83.01,1,5,43.36,0.69,229.9,1,1,0,1,0,0
TXN00964,1697,47,231,15000,fuel,pos,android,chip,US,28.14,23,1,0,1.12,4.6,2,6,25.1,1.121,106.2,1,0,1,0,0,0
TXN00965,1315,21,2527,15000,grocery,pos,desktop,card_not_present,SG,28.03,13,4,0,2.22,1.93,1,5,20.27,1.383,1169.8,1,0,0,0,0,0
TXN00966,1177,44,1872,5000,travel,pos,ios,card_not_present,AE,249.86,16,5,1,2.23,18.91,3,8,247.37,1.01,170.1,1,0,0,0,1,0
TXN00967,1539,41,1896,5000,online_retail,pos,ios,contactless,IN,86.71,18,1,0,16.8,11.01,4,8,109.34,0.793,19.8,0,0,0,0,0,0
TXN00968,1731,50,2026,25000,electronics,mobile,android,swipe,US,326.53,0,2,0,1.78,1.27,3,13,333.04,0.98,97.9,1,0,0,1,1,0
TXN00969,1868,43,1319,15000,grocery,mobile,desktop,chip,SG,58.74,0,4,0,12.37,35.2,3,5,24.03,2.444,12.3,1,0,1,0,0,1
TXN00970,1040,28,939,50000,online_retail,pos,android,chip,GB,52.96,12,3,0,4.96,0.98,6,14,26.16,2.024,60.6,1,0,1,0,0,0
TXN00971,1739,58,239,25000,luxury,online,android,chip,SG,995.53,13,0,0,56.02,11.78,2,11,1259.94,0.79,75.7,1,1,1,0,1,0
TXN00972,1703,39,592,15000,electronics,mobile,ios,contactless,SG,737.88,23,3,0,56.13518293373656,6.62,4,7,432.19,2.939,345.3,1,0,0,0,1,1
TXN00973,1922,41,3219,15000,fuel,pos,android,contactless,US,52.01,5,6,1,10.77,9.76,4,14,69.78,0.745,327.6,1,0,0,0,0,0
TXN00974,1501,28,2790,25000,travel,atm,android,card_not_present,AE,226.74,0,4,0,16.37,2.88,2,5,267.41,0.848,2.1,1,0,0,1,1,0
TXN00975,1958,35,3478,15000,grocery,mobile,ios,swipe,SG,47.55,13,5,1,8.04,13.98,3,7,52.2,0.911,136.8,1,0,0,1,0,0
TXN00976,1144,29,1593,15000,restaurant,pos,desktop,contactless,IN,180.44,2,1,0,14.85,38.54,1,7,267.35,0.675,45.5,0,0,0,0,0,0
TXN00977,1200,39,800,5000,restaurant,pos,pos_terminal,swipe,SG,30.73,22,6,1,2.42,7.36,2,10,13.08,2.349,69.4,1,0,0,0,0,0
TXN00978,1928,65,3185,10000,online_retail,mobile,ios,contactless,OTHER,59.9,9,4,0,0.82,8.88,3,10,35.1,1.707,3.9,1,0,0,0,0,0
TXN00979,1723,22,2531,15000,electronics,online,android,chip,US,258.02,18,0,0,7.66,3.29,1,8,296.53,0.87,249.4,1,1,1,1,1,0
TXN00980,1460,19,2744,10000,restaurant,pos,android,swipe,AE,74.09,18,4,0,4.56,26.69,1,7,35.49,2.088,541.4,1,0,0,0,0,0
TXN00981,1731,62,658,10000,online_retail,pos,pos_terminal,swipe,IN,26.84,18,6,1,4.45,42.56,5,12,31.51,0.852,44.6,0,0,0,0,0,0
TXN00982,1751,39,3615,10000,restaurant,online,ios,card_not_present,SG,112.79,22,1,0,5.99,18.52,1,8,178.31,0.633,75.3,1,1,0,1,0,0
TXN00983,1924,32,1658,10000,online_retail,online,desktop,card_not_present,SG,162.84,3,3,0,3.59,9.39,1,7,236.86,0.687,41.6,1,1,0,0,0,0
TXN00984,1908,56,1731,10000,restaurant,online,android,chip,AE,43.54,19,2,0,7.87,37.7,2,7,48.29,0.902,478.8,1,1,1,0,0,0
TXN00985,1557,33,416,10000,online_retail,mobile,ios,chip,IN,354.49,18,3,0,0.25,2.0,2,9,522.08,0.679,1.7,0,0,1,0,0,0
TXN00986,1546,67,1965,50000,travel,pos,android,swipe,AE,785.8,9,1,0,28.02,7.81,5,14,423.96,1.853,157.8,1,0,0,0,1,0
TXN00987,1252,51,3451,15000,luxury,online,ios,contactless,SG,1144.68,1,6,1,20.69,9.26,1,9,1082.45,1.057,368.3,1,1,0,1,1,0
TXN00988,1389,35,2373,5000,online_retail,online,pos_terminal,chip,IN,153.73,3,1,0,21.9,8.13,2,6,140.57,1.094,37.1,0,1,1,1,0,0
TXN00989,1593,72,2335,5000,online_retail,online,pos_terminal,card_not_present,IN,151.31,23,0,0,3.63,19.46,4,13,121.61,1.244,160.5,0,1,0,0,0,1
TXN00990,1882,33,1134,15000,fuel,pos,ios,card_not_present,IN,59.28,5,4,0,6.07,13.32,3,9,23.73,2.498,9.4,0,0,0,0,0,0
TXN00991,1255,52,297,10000,online_retail,mobile,ios,card_not_present,SG,74.85,6,4,0,24.66,1.63,2,5,109.97,0.681,303.3,1,0,0,0,0,0
TXN00992,1708,46,2496,25000,online_retail,mobile,pos_terminal,chip,IN,47.61,15,3,0,18.61,5.1,0,6,63.48,0.75,57.7,0,0,1,0,0,0
TXN00993,1814,60,2312,15000,fuel,online,desktop,card_not_present,IN,43.68,6,6,1,12.49,4.97,3,11,51.69,0.845,807.8,0,1,0,0,0,0
TXN00994,1920,63,1886,25000,grocery,online,android,card_not_present,AE,37.93,17,2,0,4.18,10.01,3,8,21.04,1.803,459.2,1,1,0,0,0,0
TXN00995,1449,42,3412,10000,online_retail,pos,ios,swipe,IN,1163.96,19,2,0,98.35635030205223,4.13,5,5,70.81,4.88,237.4,0,0,0,0,0,1
TXN00996,1009,31,2028,15000,restaurant,online,android,contactless,IN,132.48,21,0,0,12.6,1.5,3,9,199.94,0.663,123.6,0,1,0,0,0,0
TXN00997,1823,48,3063,10000,online_retail,online,ios,card_not_present,SG,25.17,18,1,0,2.55,12.72,6,10,28.7,0.877,261.9,1,1,0,0,0,1
TXN00998,1797,32,1410,50000,fuel,online,ios,swipe,SG,125.72,8,0,0,7.88,22.85,2,6,141.32,0.89,25.2,1,1,0,0,0,0
TXN00999,1241,70,1266,15000,online_retail,mobile,ios,swipe,US,45.86,19,4,0,14.08,32.19,1,6,68.6,0.669,66.8,1,0,0,0,0,0
TXN01000,1250,43,603,10000,grocery,online,ios,swipe,IN,42.49,9,5,1,9.83,43.16,3,7,45.54,0.933,4.9,0,1,0,0,0,0
